gene	conMean	treatMean	logFC	pValue	fdr
KIAA1549	0.451815384615385	2.52165384615385	2.48056494542595	7.3483444441343e-23	2.45581671322968e-20
PTPN13	0.894464102564103	2.16681794871795	1.27648245743672	0.020941735089843	0.0289442839827359
UTP20	2.18032051282051	4.4889	1.04182172690711	1.40837207596999e-10	7.28603634348561e-10
BOC	2.04387692307692	0.964669230769231	-1.0832020677142	1.79231761496363e-05	3.9047754036561e-05
THBS2	2.06521538461538	11.9313538461538	2.53039359879856	1.03647790936295e-07	3.13759888866936e-07
SALL2	1.37223333333333	0.356497435897436	-1.94456221169267	1.70491240095192e-10	8.65929672337586e-10
NCAPD3	2.19758205128205	5.23414102564103	1.25203576365807	2.76516731763885e-17	8.40108106868094e-16
PLXNA2	9.48938717948718	4.5785	-1.05143989907865	8.20633940281829e-11	4.52567430432652e-10
LAMC3	0.913679487179487	0.443720512820513	-1.0420369167334	7.85146108186442e-06	1.7874375296724e-05
NUGGC	1.22715384615385	0.211528205128205	-2.53639417856977	1.87245964651747e-11	1.16749256318309e-10
LTBP4	39.7744692307692	18.0559153846154	-1.1393711159228	1.1793712354458e-09	4.93917126423542e-09
CACNA1D	0.400535897435897	1.01289230769231	1.33847733973568	1.5720627514468e-06	3.96815235297221e-06
PTPRC	6.99296666666667	3.29943076923077	-1.08368748180007	3.51938518209691e-07	9.86726952899989e-07
NOTCH3	3.7578358974359	10.1298487179487	1.4306386571092	2.42203933137579e-09	9.5453484026626e-09
ASXL1	3.59483846153846	7.42294871794872	1.04606545904349	4.98796021710792e-12	3.47286730116139e-11
ADCY5	3.89591794871795	0.711428205128205	-2.45317321595843	1.57615227849792e-16	3.87316243730886e-15
CADPS	0.345410256410256	1.8093	2.38904881387297	1.39014887224946e-07	4.1113960451838e-07
SLIT2	1.80718717948718	0.640141025641026	-1.49728426438361	2.18853504216691e-10	1.09821082746574e-09
CELSR3	0.276666666666667	2.1660282051282	2.96883128839882	1.76922866115609e-13	1.73904770164225e-12
TGIF1	5.92	12.5605923076923	1.08523541664024	3.02507679095899e-16	6.73987109025663e-15
SETBP1	1.41800256410256	0.367164102564103	-1.94936322208787	6.76105101475498e-15	9.41476353804631e-14
ABI3BP	4.80213333333333	0.592125641025641	-3.01970022742508	1.07862673923225e-17	3.67833730868794e-16
MUC6	0.0253512820512821	2.35136923076923	6.53529858178331	0.00150685467735838	0.00249549471344485
COL3A1	108.620253846154	286.647576923077	1.39998494379538	0.000162158033156557	0.000310740909867668
ABCB1	21.1042538461538	8.9595717948718	-1.23603213456015	1.32761959938997e-06	3.36639203426501e-06
AMOTL1	4.79231794871795	1.60513076923077	-1.57803278981625	1.18103699726119e-06	3.01760370401139e-06
GRIK5	1.37590769230769	0.294297435897436	-2.225036807138	2.86591264861121e-10	1.40027486427758e-09
DOCK6	3.55065641025641	7.86677692307692	1.14768691344276	7.28463429780366e-18	2.64622258948476e-16
ATAD5	0.608510256410256	1.46501538461538	1.26756233013899	5.34138398648544e-09	2.00571969470049e-08
CD163	10.1596153846154	4.69165128205128	-1.11467809585391	1.3214317103489e-05	2.93631966488432e-05
DAAM2	1.89898974358974	0.595984615384615	-1.67188511866866	2.52814345477208e-15	4.14169383620014e-14
POLQ	0.521525641025641	1.3808	1.40469427932475	1.53919427963162e-10	7.91382658850596e-10
PCDHB4	0.69735641025641	0.331779487179487	-1.07167149619275	5.66499740797081e-09	2.11772050754345e-08
MRC1	7.78861794871795	3.40855128205128	-1.19220866325965	9.69893445149558e-08	2.95746705628633e-07
TLE4	3.2043641025641	1.59408461538462	-1.00730987544161	1.73085737089088e-14	2.19110808087777e-13
DOCK10	1.77920256410256	0.736771794871795	-1.27194103403139	1.65496981019673e-11	1.03964456873637e-10
PLCB4	8.54595641025641	28.5437666666667	1.73986186349168	0.000333350584326315	0.000612792988349034
PCDH7	1.79754871794872	0.703069230769231	-1.35429220909789	4.86554058261624e-09	1.85200872746053e-08
PLXNA3	2.45986923076923	6.45331538461538	1.39145891177149	3.95731551673237e-11	2.32840641847176e-10
CFH	6.91197948717949	3.07738461538462	-1.16739417121894	1.94578226056421e-12	1.46459556639766e-11
LIFR	2.45971025641026	0.247979487179487	-3.31019569095103	1.53359948549083e-19	1.06776864177299e-17
ITGAX	1.2049641025641	2.65130769230769	1.13771394171307	0.000108988282789291	0.000214763467618992
GPRASP1	1.77834102564103	0.687610256410256	-1.37086904143415	3.57798702237677e-09	1.37760744571235e-08
XPO4	2.38787179487179	4.89762564102564	1.03635712287272	2.60453895183274e-10	1.28762857648299e-09
ATP1A2	7.10999487179487	0.485612820512821	-3.87197010392521	7.21523120512087e-13	6.12012758566344e-12
CNTN1	1.03887948717949	0.116176923076923	-3.16063287634131	6.19388577879812e-13	5.39061621686024e-12
SPECC1	3.44320769230769	1.37220512820513	-1.32725704283414	1.33425580191369e-16	3.37809309848148e-15
NOL6	6.37114358974359	16.1991487179487	1.3462937422984	7.12789411081028e-21	9.92559254930332e-19
ZEB2	1.92772564102564	0.827064102564103	-1.22082868143411	3.70702277190667e-10	1.73028912063018e-09
PDGFRA	6.60798461538462	2.93085384615385	-1.17288930142296	5.61080189831317e-10	2.49352392874503e-09
ADAMTS12	0.222753846153846	2.61536153846154	3.5534881461869	1.69195630826192e-18	8.07788283173048e-17
CTTNBP2	0.712023076923077	2.42197692307692	1.7661892135793	4.3462936700785e-06	1.03162737538369e-05
SULF1	6.12576923076923	24.0141871794872	1.97092405372086	3.98593752586885e-07	1.10639561556924e-06
NBEAL2	5.71108461538462	14.0446076923077	1.29817966143731	5.21263088997147e-13	4.56036974719494e-12
